age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,age_group,income_band,total_spend,online_spend_ratio,digital_score
45,72560,4.9,13,3.1,2,4,29,18,5638,60691,5,1,5,1,2,6,10,6,8,6,3,Other,Tier 1,Store,36-50,Medium,66329,0.085,15.8
57,130063,6.3,2,1.8,9,10,20,2,53413,121896,2,6,3,4,9,8,2,4,2,10,7,Female,Tier 3,Store,51+,Medium,175309,0.305,31.6
71,229601,6.6,12,3.0,3,8,17,14,33779,43481,4,4,4,10,10,1,2,8,9,8,2,Male,Tier 1,Store,51+,High,77260,0.437,24.2
71,109218,4.6,10,1.0,1,5,21,18,134386,58347,3,2,1,3,6,8,10,4,9,1,8,Male,Tier 3,Store,51+,Medium,192733,0.697,15.2
18,129462,6.3,14,1.7,5,2,43,8,89502,3146,2,2,1,8,3,10,1,3,4,4,8,Male,Tier 1,Online,18-25,Medium,92648,0.966,19.6
53,174487,4.6,9,0.3,10,9,25,17,137771,66768,6,2,1,7,6,3,4,6,7,9,3,Female,Tier 1,Store,51+,High,204539,0.674,28.2
38,210595,4.6,4,1.8,3,9,11,0,73192,47809,6,9,1,7,2,10,8,6,7,2,1,Male,Tier 3,Store,36-50,High,121001,0.605,21.2
77,165395,4.0,5,1.5,6,1,30,6,7448,130186,5,6,2,6,9,8,9,1,10,8,10,Other,Tier 3,Store,51+,High,137634,0.054,15.0
60,199286,5.3,3,2.0,1,5,36,14,84164,45464,5,6,5,8,2,9,8,5,7,9,5,Male,Tier 2,Store,51+,High,129628,0.649,16.6
52,32997,4.9,2,2.1,10,3,42,6,57851,20344,9,3,4,7,8,8,3,10,7,9,3,Female,Tier 1,Store,51+,Low,78195,0.74,22.8
30,136266,6.9,14,2.8,4,10,35,8,4547,43549,7,5,5,5,3,6,8,10,1,10,4,Other,Tier 3,Store,26-35,Medium,48096,0.095,27.8
74,203075,8.2,10,0.0,1,5,47,15,124728,134331,6,0,2,2,9,6,4,3,1,4,6,Female,Tier 1,Store,51+,High,259059,0.481,22.4
66,18679,7.3,8,1.4,1,4,43,18,3211,146415,4,8,1,1,5,10,4,5,5,2,10,Other,Tier 2,Store,51+,Low,149626,0.021,19.6
71,241097,7.9,4,3.8,10,3,1,11,37958,58443,5,2,7,1,1,8,6,6,5,7,8,Female,Tier 1,Store,51+,High,96401,0.394,28.8
71,55308,7.8,14,3.8,8,7,36,17,79414,124812,1,6,7,7,9,10,2,6,6,7,2,Male,Tier 3,Store,51+,Medium,204226,0.389,30.6
27,221096,4.1,12,2.6,10,5,39,15,35835,75553,2,1,5,5,8,6,3,5,8,4,9,Other,Tier 3,Store,26-35,High,111388,0.322,23.2
70,185914,5.3,1,2.6,4,1,15,4,120333,125198,3,8,6,2,2,4,3,3,9,1,7,Other,Tier 3,Store,51+,High,245531,0.49,15.6
61,211480,9.6,13,1.0,10,4,49,1,33825,41555,1,6,2,8,4,9,9,5,1,6,6,Female,Tier 1,Hybrid,51+,High,75380,0.449,33.2
64,215604,4.9,6,2.0,3,1,22,15,129234,120239,2,5,4,6,2,2,10,1,5,3,4,Female,Tier 2,Store,51+,High,249473,0.518,13.8
70,200010,9.7,6,3.6,6,3,34,5,79430,113151,8,1,5,1,7,3,9,1,9,2,4,Male,Tier 2,Store,51+,High,192581,0.412,28.4
27,20695,5.2,2,0.9,10,10,5,7,139938,7267,5,2,6,7,2,5,8,7,1,10,2,Other,Tier 2,Online,26-35,Low,147205,0.951,30.4
63,241812,1.9,2,2.7,9,10,35,18,30240,138874,5,2,3,7,6,6,1,10,6,4,4,Female,Tier 3,Store,51+,High,169114,0.179,22.8
30,73499,5.5,8,3.2,6,5,21,0,17865,82299,10,2,5,2,7,3,2,5,1,3,4,Other,Tier 3,Store,26-35,Medium,100164,0.178,22.0
54,38382,7.7,11,2.6,1,6,10,4,108432,68129,10,5,2,7,5,4,8,4,9,8,6,Female,Tier 3,Store,51+,Low,176561,0.614,22.4
55,29235,9.3,7,2.3,8,1,33,18,140448,25776,9,1,3,7,7,8,6,7,3,1,9,Male,Tier 3,Store,51+,Low,166224,0.845,27.6
41,208295,3.0,14,2.3,1,10,20,6,101573,136547,4,9,1,6,8,4,2,1,6,5,3,Other,Tier 2,Store,36-50,High,238120,0.427,17.0
19,148438,7.7,2,3.2,3,9,12,9,83498,78875,5,0,3,6,4,2,2,2,4,6,8,Male,Tier 2,Store,18-25,Medium,162373,0.514,27.4
39,173539,7.8,10,2.8,9,9,44,15,137679,69909,7,3,1,10,5,9,5,2,1,5,5,Male,Tier 1,Store,36-50,High,207588,0.663,33.6
34,205388,8.6,1,3.1,4,1,17,12,137944,65294,10,2,1,7,9,7,1,3,1,5,6,Female,Tier 1,Store,26-35,High,203238,0.679,22.2
53,127468,1.0,11,2.0,8,7,44,6,140954,140158,6,2,1,6,2,10,2,10,2,3,1,Male,Tier 3,Store,51+,Medium,281112,0.501,17.0
31,21764,9.3,8,2.1,9,4,43,4,131611,23540,10,8,6,3,3,9,3,3,9,4,2,Other,Tier 2,Online,26-35,Low,155151,0.848,31.6
27,236968,6.9,10,3.2,8,2,29,17,23342,29320,4,7,2,1,4,3,7,8,8,10,6,Female,Tier 1,Store,26-35,High,52662,0.443,23.8
52,128831,6.9,2,1.3,6,2,40,9,43747,113854,10,7,7,3,2,5,4,5,2,2,2,Other,Tier 2,Store,51+,Medium,157601,0.278,21.8
42,76836,8.1,5,1.0,9,6,23,7,25384,34871,7,0,5,6,5,4,2,7,7,10,5,Other,Tier 2,Store,36-50,Medium,60255,0.421,31.2
20,46923,2.0,6,5.5,6,6,0,3,15114,127093,2,1,1,2,4,8,10,7,7,8,8,Other,Tier 3,Store,18-25,Low,142207,0.106,16.0
64,110711,8.0,10,3.0,5,5,36,0,38117,94671,3,6,7,3,7,4,8,5,5,1,7,Male,Tier 1,Store,51+,Medium,132788,0.287,26.0
55,31292,10.7,1,2.2,8,3,27,12,146450,39209,2,7,2,3,10,6,3,8,9,7,9,Male,Tier 2,Store,51+,Low,185659,0.789,32.4
34,139913,3.3,2,1.6,4,7,3,9,82937,130428,9,1,5,7,5,9,2,1,2,10,8,Male,Tier 2,Store,26-35,Medium,213365,0.389,17.6
29,147686,5.9,14,1.3,3,3,3,11,7338,13278,8,0,1,7,2,1,3,5,2,6,2,Other,Tier 3,Store,26-35,Medium,20616,0.356,17.8
71,35939,6.1,10,2.4,4,7,13,19,51935,45181,4,1,7,1,2,9,8,4,7,3,10,Male,Tier 2,Store,51+,Low,97116,0.535,23.2
69,33800,6.7,4,2.4,9,2,10,1,18537,15862,9,4,7,5,1,10,4,4,7,9,4,Female,Tier 1,Online,51+,Low,34399,0.539,24.4
41,71440,6.9,2,3.1,4,8,22,5,120651,70778,3,0,1,6,8,9,5,5,2,8,4,Other,Tier 1,Store,36-50,Medium,191429,0.63,25.8
46,169318,4.7,11,0.8,7,2,45,9,19682,98563,7,7,1,5,5,9,1,6,8,10,9,Female,Tier 1,Store,36-50,High,118245,0.166,18.4
60,142521,6.1,6,0.9,1,2,11,9,69307,105987,6,4,6,8,7,1,5,9,4,2,7,Male,Tier 3,Store,51+,Medium,175294,0.395,15.2
42,198877,9.5,14,2.8,6,4,47,2,99409,117583,5,3,7,5,7,3,3,3,3,2,10,Male,Tier 2,Store,36-50,High,216992,0.458,29.0
53,136327,6.8,4,3.0,8,10,46,5,54127,68453,2,2,6,6,1,3,2,10,2,2,6,Female,Tier 1,Store,51+,Medium,122580,0.442,31.6
75,64648,6.7,11,3.7,7,1,41,14,59601,122032,1,5,6,4,3,5,4,8,10,9,1,Female,Tier 3,Store,51+,Medium,181633,0.328,21.4
77,130192,4.6,3,4.7,5,7,3,11,22261,13011,3,6,3,3,6,5,6,6,3,3,4,Male,Tier 3,Store,51+,Medium,35272,0.631,21.2
43,202923,8.7,6,2.1,4,2,0,8,82408,101961,9,4,2,8,5,1,6,1,10,7,9,Male,Tier 2,Store,36-50,High,184369,0.447,23.4
55,177760,5.6,9,3.4,2,6,39,3,12869,121007,5,5,6,1,6,3,7,9,5,3,3,Male,Tier 2,Store,51+,High,133876,0.096,19.2
18,108498,1.9,8,1.1,1,5,9,5,31296,139439,5,0,1,10,4,2,4,2,9,4,8,Other,Tier 1,Store,18-25,Medium,170735,0.183,9.8
37,44764,6.8,2,0.0,1,5,6,17,19862,79980,2,3,7,6,8,1,9,5,7,9,10,Other,Tier 1,Store,36-50,Low,99842,0.199,19.6
72,47470,7.4,3,1.2,5,4,1,5,74669,78171,3,8,4,6,5,5,9,7,3,2,8,Female,Tier 2,Store,51+,Low,152840,0.489,23.8
45,184573,5.4,2,1.9,9,5,22,0,82295,126611,2,8,5,8,10,8,5,3,9,7,3,Female,Tier 3,Store,36-50,High,208906,0.394,24.8
33,72207,1.5,10,5.3,7,9,33,11,87803,82156,7,2,1,5,6,3,5,2,7,7,9,Female,Tier 2,Store,26-35,Medium,169959,0.517,19.0
64,77157,3.8,7,0.3,2,1,11,2,144262,107083,3,5,4,10,3,5,7,5,10,2,3,Male,Tier 1,Store,51+,Medium,251345,0.574,10.6
34,149288,5.8,9,3.5,6,2,11,11,83373,10363,5,3,5,5,4,7,9,10,5,2,3,Female,Tier 2,Store,26-35,Medium,93736,0.889,19.6
57,168144,5.2,1,1.7,10,7,44,2,5302,138949,1,6,6,2,1,7,1,2,6,7,5,Other,Tier 1,Store,51+,High,144251,0.037,27.4
45,108778,6.9,11,3.1,7,9,15,9,136541,111839,4,3,7,10,9,2,9,2,4,1,2,Female,Tier 2,Store,36-50,Medium,248380,0.55,29.8
75,145016,7.2,3,2.6,8,3,7,5,62359,54844,6,5,7,10,7,3,9,1,9,1,7,Female,Tier 1,Store,51+,Medium,117203,0.532,25.4
29,139288,5.1,6,1.3,9,6,41,16,62042,108917,10,0,7,8,9,9,2,10,9,4,2,Female,Tier 2,Store,26-35,Medium,170959,0.363,25.2
44,183204,3.2,4,3.8,3,5,5,0,85038,3046,4,3,1,6,6,9,10,5,4,6,8,Male,Tier 2,Online,36-50,High,88084,0.965,14.4
71,125573,8.9,10,3.1,2,9,14,1,82902,139503,7,7,6,3,1,1,5,6,4,7,3,Female,Tier 3,Store,51+,Medium,222405,0.373,28.8
70,135730,7.1,14,2.5,7,9,48,18,12520,73854,6,2,7,7,2,4,10,6,9,3,7,Male,Tier 2,Store,51+,Medium,86374,0.145,30.2
59,163933,7.3,10,2.9,8,10,10,19,46078,129223,5,6,1,6,9,5,7,10,3,8,1,Male,Tier 2,Store,51+,High,175301,0.263,32.6
76,79186,6.8,1,1.9,9,3,29,5,107297,111456,6,4,5,1,4,5,8,2,4,8,2,Other,Tier 3,Store,51+,Medium,218753,0.49,25.6
64,19960,8.2,9,0.0,10,10,9,9,77391,89845,3,9,1,2,9,6,4,6,3,3,3,Female,Tier 1,Store,51+,Low,167236,0.463,36.4
47,33781,5.2,7,2.6,5,10,22,9,5690,44690,2,5,6,5,10,4,7,7,4,6,1,Female,Tier 1,Store,36-50,Low,50380,0.113,25.4
58,46126,7.7,14,5.4,9,2,17,17,32212,119510,9,4,4,8,5,6,10,5,8,5,4,Other,Tier 2,Store,51+,Low,151722,0.212,26.4
51,168650,7.3,11,3.6,1,10,8,7,134447,17661,10,5,5,8,10,10,8,10,2,7,5,Other,Tier 1,Store,51+,High,152108,0.884,25.6
54,121034,7.3,12,2.9,9,4,8,19,147090,77764,1,3,2,3,7,1,6,1,1,3,5,Other,Tier 1,Store,51+,Medium,224854,0.654,27.6
23,32883,3.6,7,3.0,10,9,49,6,76956,29742,3,2,1,2,4,6,3,4,7,7,4,Other,Tier 1,Online,18-25,Low,106698,0.721,26.2
24,44782,6.3,12,2.5,5,3,5,9,62285,147557,7,8,4,5,9,3,2,10,1,3,8,Other,Tier 3,Store,18-25,Low,209842,0.297,20.6
49,71387,6.8,1,0.0,2,4,15,0,36524,70424,10,6,6,2,9,8,5,3,5,9,10,Male,Tier 1,Store,36-50,Medium,106948,0.342,19.6
49,163051,9.6,9,1.1,6,2,11,14,33317,68969,5,6,5,3,1,5,4,6,8,4,7,Male,Tier 2,Store,36-50,High,102286,0.326,27.2
70,48746,6.2,12,2.4,1,1,1,9,38242,11766,2,8,2,1,7,6,4,10,9,6,5,Female,Tier 3,Store,51+,Low,50008,0.765,14.4
42,81266,8.2,12,3.7,7,5,16,2,73000,86424,9,7,7,8,9,4,4,1,1,2,1,Female,Tier 3,Store,36-50,Medium,159424,0.458,28.4
50,15056,3.0,8,4.9,7,4,25,8,84713,143626,7,9,4,9,6,7,6,3,5,1,3,Other,Tier 2,Store,36-50,Low,228339,0.371,17.0
72,46457,4.6,11,1.1,10,10,8,12,58013,83191,3,3,7,6,7,8,5,3,4,1,5,Other,Tier 3,Store,51+,Low,141204,0.411,29.2
75,148315,6.9,12,3.4,8,2,4,5,51857,76179,5,5,4,1,5,6,4,7,8,7,10,Male,Tier 3,Store,51+,Medium,128036,0.405,23.8
24,201103,6.9,10,0.0,1,6,27,18,101616,32864,1,4,3,1,1,2,9,6,5,4,3,Other,Tier 1,Store,18-25,High,134480,0.756,20.8
69,147773,4.6,12,2.1,2,5,29,1,147506,136069,9,8,2,1,6,8,1,4,7,4,9,Male,Tier 2,Store,51+,Medium,283575,0.52,16.2
74,202453,7.9,5,2.5,1,1,16,11,97817,29300,1,4,5,3,5,4,4,9,2,9,2,Male,Tier 3,Store,51+,High,127117,0.77,17.8
79,196510,5.7,4,4.7,8,10,46,10,145773,135754,5,4,6,5,8,1,7,2,2,7,10,Male,Tier 2,Store,51+,High,281527,0.518,29.4
29,88839,5.6,1,1.4,8,3,38,12,124429,24927,10,7,5,6,5,10,2,7,8,6,3,Other,Tier 1,Store,26-35,Medium,149356,0.833,22.2
33,95636,5.8,9,2.0,3,4,18,2,88010,99703,9,7,7,2,1,4,2,5,9,6,8,Female,Tier 2,Store,26-35,Medium,187713,0.469,18.6
33,122697,8.7,8,3.8,10,1,5,16,51578,108085,7,0,6,7,1,9,8,7,5,8,5,Other,Tier 1,Store,26-35,Medium,159663,0.323,28.4
60,81483,8.2,13,1.5,2,8,3,8,5490,51011,9,4,1,8,2,7,9,4,6,6,1,Female,Tier 2,Store,51+,Medium,56501,0.097,26.4
70,35505,9.8,2,1.8,9,3,43,14,119376,4956,6,6,7,2,7,3,3,1,8,1,9,Other,Tier 3,Online,51+,Low,124332,0.96,31.6
53,152625,7.1,4,0.6,5,5,37,14,76767,52405,6,3,7,3,10,5,6,7,4,2,10,Female,Tier 1,Store,51+,High,129172,0.594,24.2
30,48525,9.9,4,3.3,9,3,13,3,82823,16167,9,4,1,4,3,2,2,1,7,1,10,Male,Tier 3,Online,26-35,Low,98990,0.837,31.8
24,226474,6.5,13,0.6,2,4,15,13,66494,115479,1,7,5,2,10,4,8,7,1,1,3,Male,Tier 2,Store,18-25,High,181973,0.365,19.0
53,111008,5.7,7,3.9,6,9,36,13,82553,37178,3,6,5,4,9,7,8,7,2,9,2,Female,Tier 1,Store,51+,Medium,119731,0.689,26.4
64,59348,5.1,3,0.9,1,3,31,13,144583,116610,9,2,2,9,1,6,4,10,2,1,5,Other,Tier 3,Store,51+,Medium,261193,0.554,14.2
68,217259,5.6,8,1.5,7,8,30,17,38053,114122,3,7,7,10,6,3,2,5,8,2,8,Other,Tier 2,Store,51+,High,152175,0.25,26.2
26,22273,5.7,11,1.0,4,6,4,2,138961,8395,4,7,5,7,8,3,2,3,1,6,7,Male,Tier 2,Online,26-35,Low,147356,0.943,21.4
49,79236,4.6,7,2.1,7,6,16,5,93603,73085,4,4,7,3,2,7,5,2,4,9,7,Male,Tier 2,Store,36-50,Medium,166688,0.562,22.2
28,221641,4.8,10,3.9,9,1,3,7,122347,138778,2,0,4,7,1,8,10,5,7,2,10,Other,Tier 1,Store,26-35,High,261125,0.469,19.6
25,149607,7.2,12,1.6,1,7,42,18,122772,61950,1,4,6,10,1,6,7,6,9,7,6,Other,Tier 3,Store,18-25,Medium,184722,0.665,22.4
50,164749,5.0,12,1.2,1,4,23,1,120278,8596,4,1,7,3,4,4,2,9,1,6,3,Other,Tier 3,Store,36-50,High,128874,0.933,15.0
40,229096,2.6,4,2.5,7,8,5,4,135593,117625,8,9,4,1,2,6,6,1,3,3,10,Other,Tier 1,Store,36-50,High,253218,0.535,20.2
42,122157,2.5,9,2.4,10,9,29,8,61069,77790,3,0,4,5,10,6,9,7,8,3,6,Other,Tier 3,Store,36-50,Medium,138859,0.44,24.0
73,15908,1.8,6,3.4,2,2,43,10,38503,128165,5,9,6,8,8,9,3,1,10,3,1,Male,Tier 1,Store,51+,Low,166668,0.231,7.6
25,216225,3.2,3,0.8,8,8,10,15,81111,108483,9,1,7,3,2,8,1,2,1,10,5,Female,Tier 3,Store,18-25,High,189594,0.428,22.4
62,123352,3.6,7,2.8,4,8,26,19,90217,77220,8,1,6,2,8,2,7,6,6,3,10,Female,Tier 2,Store,51+,Medium,167437,0.539,19.2
39,110967,4.1,6,4.1,7,6,8,1,18500,114031,8,7,3,9,7,2,8,2,2,2,2,Female,Tier 3,Store,36-50,Medium,132531,0.14,21.2
76,103989,6.6,8,1.2,10,3,23,6,32559,69128,7,3,2,5,2,2,10,6,8,8,5,Female,Tier 1,Store,51+,Medium,101687,0.32,26.2
21,50079,3.5,5,2.7,2,5,19,4,103561,65335,9,9,5,7,9,2,8,8,1,10,6,Female,Tier 2,Store,18-25,Medium,168896,0.613,14.0
57,227628,4.2,6,1.2,8,2,12,0,59661,17762,10,6,1,1,2,9,2,10,2,5,6,Other,Tier 1,Store,51+,High,77423,0.771,18.4
20,126889,2.3,1,3.9,6,6,27,3,112764,25422,5,1,6,1,7,7,1,7,2,9,5,Female,Tier 3,Store,18-25,Medium,138186,0.816,16.6
46,64323,4.7,8,4.7,1,3,46,8,111124,100463,8,6,3,5,10,7,7,6,9,5,5,Male,Tier 3,Store,36-50,Medium,211587,0.525,13.4
58,191392,7.4,1,1.0,9,4,30,14,60463,34834,6,9,2,3,2,1,6,9,2,9,8,Other,Tier 1,Store,51+,High,95297,0.634,27.8
46,238170,6.0,3,2.9,2,9,31,17,14510,20697,1,9,1,3,4,1,4,10,8,1,7,Other,Tier 1,Store,36-50,High,35207,0.412,23.0
51,104909,6.2,12,3.0,4,10,34,9,46470,118397,4,3,4,6,10,9,3,8,1,1,5,Male,Tier 3,Store,51+,Medium,164867,0.282,26.4
51,61105,6.0,2,2.7,9,5,36,10,73711,146186,4,6,3,1,10,1,7,9,5,8,9,Female,Tier 3,Store,51+,Medium,219897,0.335,26.0
45,176236,3.4,6,2.2,8,7,18,16,8328,71686,1,4,6,8,8,2,2,1,6,9,8,Male,Tier 3,Store,36-50,High,80014,0.104,21.8
30,147957,5.2,8,1.8,8,9,46,17,33278,68893,8,2,2,7,8,5,6,4,1,9,2,Other,Tier 1,Store,26-35,Medium,102171,0.326,27.4
32,203891,6.4,8,0.5,4,5,6,11,94374,59801,8,1,4,7,4,1,6,5,4,10,5,Female,Tier 3,Store,26-35,High,154175,0.612,21.8
77,16049,7.9,7,2.3,1,1,2,12,98683,116508,7,9,2,5,9,10,4,8,4,1,7,Female,Tier 1,Store,51+,Low,215191,0.459,17.8
40,68281,6.7,7,3.6,10,2,39,17,32290,55473,2,8,6,6,3,8,3,2,3,6,1,Female,Tier 1,Store,36-50,Medium,87763,0.368,25.4
61,58271,7.8,8,3.9,4,3,29,16,49916,54111,7,0,6,8,7,2,2,3,1,6,1,Male,Tier 3,Store,51+,Medium,104027,0.48,22.6
43,81697,3.8,5,2.7,3,3,30,9,149723,101061,3,0,6,8,10,5,9,4,7,2,6,Male,Tier 1,Store,36-50,Medium,250784,0.597,13.6
21,212423,3.0,3,1.2,3,1,44,14,77469,16313,10,1,1,7,4,5,10,6,6,10,1,Other,Tier 1,Store,18-25,High,93782,0.826,10.0
43,51534,2.5,2,0.8,1,9,47,19,132724,9470,6,6,4,1,5,2,5,10,4,10,6,Male,Tier 2,Store,36-50,Medium,142194,0.933,15.0
57,108034,7.6,3,1.7,9,9,39,7,31180,126371,5,8,5,10,5,1,1,8,10,5,6,Male,Tier 1,Store,51+,Medium,157551,0.198,33.2
26,73097,3.1,11,0.0,3,4,8,10,21091,68725,9,9,6,4,2,6,2,5,7,7,3,Other,Tier 1,Store,26-35,Medium,89816,0.235,13.2
72,199885,8.1,11,0.0,4,9,33,17,139457,112074,10,6,5,8,8,10,10,9,3,6,9,Female,Tier 1,Store,51+,High,251531,0.554,29.2
22,40037,5.1,3,0.8,1,4,21,3,129084,138560,1,3,5,5,4,8,10,6,10,8,10,Other,Tier 1,Store,18-25,Low,267644,0.482,15.2
73,182079,9.3,12,2.9,3,8,26,18,136149,110535,5,6,4,10,7,2,2,2,6,8,2,Other,Tier 3,Store,51+,High,246684,0.552,29.6
49,225550,5.1,7,0.4,1,3,26,1,48644,136715,9,5,6,2,2,1,5,6,10,4,7,Male,Tier 1,Store,36-50,High,185359,0.262,14.2
37,42278,5.2,1,2.9,4,9,32,19,1686,32142,1,9,2,6,6,3,9,6,7,5,1,Other,Tier 3,Store,36-50,Low,33828,0.05,23.4
67,154344,6.1,7,1.4,10,4,44,2,44633,101365,10,9,7,3,1,10,7,10,10,2,8,Male,Tier 3,Store,51+,High,145998,0.306,26.2
28,203255,5.2,6,4.1,7,8,44,15,92518,52390,7,3,5,9,2,2,7,10,4,2,8,Female,Tier 3,Store,26-35,High,144908,0.638,25.4
32,114173,6.8,11,1.7,10,2,42,0,86195,108907,10,6,5,1,7,4,7,4,8,8,6,Male,Tier 1,Store,26-35,Medium,195102,0.442,25.6
49,53294,3.9,10,1.9,8,7,41,16,136802,120636,4,5,7,4,10,4,5,9,6,10,10,Female,Tier 3,Store,36-50,Medium,257438,0.531,22.8
45,88277,6.4,14,1.5,8,2,5,11,2965,36331,8,2,3,5,1,3,3,4,9,3,2,Other,Tier 2,Store,36-50,Medium,39296,0.075,22.8
39,208581,4.5,2,1.6,1,5,47,18,39654,45488,7,9,4,1,6,7,9,6,4,9,3,Other,Tier 2,Store,36-50,High,85142,0.466,15.0
58,19694,5.6,10,2.6,6,9,26,9,88939,93445,8,1,3,10,5,3,1,7,8,8,3,Male,Tier 2,Store,51+,Low,182384,0.488,26.2
34,241914,3.2,1,2.9,8,5,31,19,25764,2664,6,7,1,3,9,10,6,1,6,4,1,Female,Tier 1,Online,26-35,High,28428,0.906,19.4
76,73150,7.7,9,2.4,10,4,37,12,128441,1206,2,4,3,2,1,1,2,1,10,4,6,Male,Tier 2,Online,51+,Medium,129647,0.991,29.4
43,82470,5.3,2,0.8,10,8,21,13,106329,142646,10,4,7,6,3,3,3,1,8,2,2,Female,Tier 2,Store,36-50,Medium,248975,0.427,28.6
61,36556,7.8,4,3.0,8,5,12,15,6840,9861,4,6,4,5,2,9,9,10,4,1,3,Other,Tier 1,Hybrid,51+,Low,16701,0.41,28.6
24,210543,4.5,9,0.9,9,9,31,0,59133,9174,7,8,6,3,10,6,7,9,6,1,4,Female,Tier 1,Online,18-25,High,68307,0.866,27.0
59,195927,6.0,9,1.1,8,9,26,17,70545,73519,9,7,3,6,4,6,8,4,10,2,2,Other,Tier 3,Store,51+,High,144064,0.49,29.0
74,64086,7.9,12,1.8,5,2,43,2,100159,26109,7,4,7,6,6,9,10,10,9,2,3,Male,Tier 3,Store,51+,Medium,126268,0.793,22.8
43,164979,3.6,11,3.5,1,10,39,13,111003,68699,9,0,5,6,6,9,9,4,3,4,3,Female,Tier 2,Store,36-50,High,179702,0.618,18.2
42,217767,4.2,1,1.0,9,9,29,16,135247,95547,10,4,6,1,9,7,6,6,5,1,7,Female,Tier 3,Store,36-50,High,230794,0.586,26.4
27,194559,7.6,14,3.0,10,8,34,13,87464,35176,3,1,7,5,5,8,7,5,7,4,9,Other,Tier 3,Store,26-35,High,122640,0.713,33.2
76,175230,8.7,2,0.0,10,10,12,7,62087,51244,8,9,3,8,5,2,8,3,5,7,6,Other,Tier 1,Store,51+,High,113331,0.548,37.4
62,166365,6.0,2,3.2,10,7,0,11,49678,98944,2,2,5,9,2,9,10,8,8,4,3,Other,Tier 3,Store,51+,High,148622,0.334,29.0
36,191833,4.1,12,3.9,10,6,41,13,111293,42970,9,8,1,1,5,2,6,1,1,2,8,Male,Tier 1,Store,36-50,High,154263,0.721,24.2
28,114468,5.4,2,3.3,5,4,26,1,97102,15878,3,2,6,7,4,7,8,5,8,10,1,Other,Tier 1,Online,26-35,Medium,112980,0.859,19.8
30,48387,9.9,8,2.4,7,7,21,5,5013,865,4,0,3,3,6,10,5,5,3,9,10,Other,Tier 3,Online,26-35,Low,5878,0.853,33.8
70,186822,3.3,13,1.6,7,6,46,11,133981,138778,9,8,4,2,6,10,8,1,9,5,9,Female,Tier 2,Store,51+,High,272759,0.491,19.6
25,83602,7.1,8,1.3,4,8,42,3,57226,41316,8,6,3,3,8,5,2,7,3,8,10,Male,Tier 2,Store,18-25,Medium,98542,0.581,26.2
57,167328,6.3,10,1.4,8,1,47,3,116389,132674,1,7,7,9,6,6,8,5,6,7,2,Female,Tier 1,Store,51+,High,249063,0.467,21.6
21,246713,3.7,12,1.7,10,3,23,15,35851,72110,3,7,1,5,8,7,5,9,4,10,10,Male,Tier 2,Store,18-25,High,107961,0.332,20.4
64,151666,5.4,8,3.7,9,8,22,19,37362,49918,6,1,3,5,7,3,2,1,4,8,6,Other,Tier 3,Store,51+,High,87280,0.428,27.8
48,17460,2.4,12,2.3,4,2,34,15,70207,144980,6,3,5,6,1,8,4,4,3,2,1,Female,Tier 3,Store,36-50,Low,215187,0.326,10.8
45,87356,6.6,4,3.5,2,9,8,7,123989,91011,7,9,2,5,4,8,1,6,1,5,8,Female,Tier 1,Store,36-50,Medium,215000,0.577,24.2
28,69698,6.9,8,6.0,10,2,26,2,47060,9588,2,0,4,4,9,3,9,2,7,6,3,Female,Tier 3,Online,26-35,Medium,56648,0.831,25.8
60,116746,3.3,14,4.6,4,9,6,7,46933,13193,1,8,1,4,7,6,10,6,5,5,4,Female,Tier 3,Hybrid,51+,Medium,60126,0.781,19.6
18,31191,7.1,13,2.5,2,7,23,12,23263,51497,8,4,4,10,8,3,4,10,9,8,6,Male,Tier 3,Store,18-25,Low,74760,0.311,23.2
66,99631,4.7,7,1.8,1,4,15,6,53502,149638,9,9,3,7,8,6,10,1,6,9,6,Other,Tier 2,Store,51+,Medium,203140,0.263,14.4
64,25529,4.5,8,3.6,1,3,22,1,49264,29290,8,5,5,2,7,8,7,7,3,5,7,Other,Tier 3,Store,51+,Low,78554,0.627,13.0
69,47175,4.0,1,3.6,4,8,6,4,79887,69427,10,6,2,5,8,10,6,8,10,8,2,Female,Tier 3,Store,51+,Low,149314,0.535,20.0
55,32675,7.3,3,3.2,9,10,39,13,127570,33845,1,9,2,7,2,1,6,9,10,9,4,Female,Tier 2,Store,51+,Low,161415,0.79,33.6
41,189230,2.7,10,4.4,9,7,21,4,140258,65027,2,5,5,2,3,1,10,9,5,3,4,Male,Tier 1,Store,36-50,High,205285,0.683,21.4
71,61798,2.8,6,1.3,7,10,28,3,97965,5530,9,8,3,10,1,4,4,5,7,4,9,Male,Tier 3,Online,51+,Medium,103495,0.947,22.6
77,85910,4.8,1,2.9,5,1,19,16,118518,44936,4,9,5,1,9,4,7,7,8,9,3,Female,Tier 1,Store,51+,Medium,163454,0.725,15.6
